pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,carga,fecha
15.0,138.5,1304.3,982.4,0.0,0.1290344233,0.0017175233,4453113.0,30.0,13000,2021-06-02 04:10:49.788517
15.0,138.9,1311.2,985.9,0.0,0.1323788886,0.0017175233,4642846.9,30.0,13000,2021-06-02 04:10:50.880455
15.0,139.2,1403.1,1052.0,0.0,0.1323705070,0.0017175233,4642846.9,30.0,13000,2021-06-02 04:10:52.155771
15.0,143.8,1403.1,1098.2,0.0,0.1346220542,0.0017175233,4974342.5,30.0,13000,2021-06-02 04:10:53.652955
15.0,223.2,2502.5,1938.4,0.0,0.3035410119,0.0034037136,8861484.7,30.0,13000,2021-06-02 04:10:54.350574
15.0,228.0,2567.3,1987.7,0.0,0.3175209484,0.0038622484,9218786.6,30.0,13000,2021-06-02 04:10:55.281027
15.0,238.9,2679.0,2075.1,0.0,0.3230813860,0.0038622484,9560863.1,30.0,13000,2021-06-02 04:10:56.577457
15.0,242.2,2775.7,2153.7,0.0,0.3254048738,0.0038622484,9576961.1,30.0,13000,2021-06-02 04:10:57.953129
15.0,243.0,2775.7,2153.7,0.0,0.3269385136,0.0038622484,9710309.7,30.0,13000,2021-06-02 04:10:58.357010
15.0,244.0,2824.6,2190.6,0.0,0.3316784202,0.0038622484,9813522.8,30.0,13000,2021-06-02 04:10:58.954037
15.0,343.2,4366.0,3474.7,0.0,0.6002361670,0.0366027313,15450805.9,30.0,13000,2021-06-02 04:10:59.249457
15.0,0.0,0.0,0.0,0.0,0.0014846475,0.0000000000,7338107.1,30.0,14000,2021-06-02 04:11:59.374956
15.0,0.0,0.0,0.0,0.0,0.0014351787,0.0000000000,4601278.8,30.0,14000,2021-06-02 04:12:00.485980
15.0,0.0,0.0,0.0,0.0,0.0013752703,0.0000000000,0.0,30.0,14000,2021-06-02 04:12:01.561648
15.0,0.0,0.0,0.0,0.0,0.0013514788,0.0000000000,0.0,30.0,14000,2021-06-02 04:12:02.957762
15.0,0.0,0.0,0.0,0.0,0.0013189077,0.0000000000,0.0,30.0,14000,2021-06-02 04:12:04.150455
15.0,18.2,256.4,148.5,0.0,0.0239484833,0.0000000000,732316.8,30.0,14000,2021-06-02 04:12:05.364957
15.0,20.3,272.2,156.4,0.0,0.0259554225,0.0000000000,781936.6,30.0,14000,2021-06-02 04:12:06.553456
15.0,21.7,272.2,156.4,0.0,0.0264930453,0.0000000000,803992.1,30.0,14000,2021-06-02 04:12:07.855620
15.0,21.7,272.2,156.4,0.0,0.0264497653,0.0000000000,803992.1,30.0,14000,2021-06-02 04:12:08.284455
15.0,105.3,566.0,380.5,0.0,0.1247589758,0.0020802745,5107342.0,30.0,14000,2021-06-02 04:12:08.874955
15.0,108.3,566.0,380.5,0.0,0.1288561764,0.0020802745,5252865.1,30.0,14000,2021-06-02 04:12:09.980455
15.0,108.5,566.0,380.5,0.0,0.1288559517,0.0020802745,5252865.1,30.0,14000,2021-06-02 04:12:10.290688
15.0,109.2,566.0,380.5,0.0,0.1287757123,0.0020802745,5252865.1,30.0,14000,2021-06-02 04:12:11.753956
15.0,110.0,566.0,380.5,0.0,0.1287636593,0.0020802745,5252865.1,30.0,14000,2021-06-02 04:12:12.777483
15.0,110.9,566.0,380.5,0.0,0.1351178639,0.0020802745,5515475.5,30.0,14000,2021-06-02 04:12:13.552957
15.0,190.7,1645.0,1247.1,0.0,0.3468180118,0.0388682995,8935874.1,30.0,14000,2021-06-02 04:12:14.868456
15.0,194.1,1799.0,1360.3,0.0,0.3524313607,0.0388682995,9048430.8,30.0,14000,2021-06-02 04:12:16.063455
15.0,207.1,1848.7,1400.9,0.0,0.3688152310,0.0388682995,9441249.6,30.0,14000,2021-06-02 04:12:17.158770
15.0,207.3,1851.1,1402.6,0.0,0.3688590703,0.0388682995,9440791.1,30.0,14000,2021-06-02 04:12:17.513456
15.0,206.5,1858.1,1407.7,0.0,0.3708181863,0.0388682995,9591705.5,30.0,14000,2021-06-02 04:12:18.653456
15.0,333.9,4995.5,3926.0,0.0,0.6040592665,0.0468940878,15704889.1,30.0,14000,2021-06-02 04:12:18.873457
15.0,343.1,5048.7,3963.2,0.0,0.6217911766,0.0468940878,16177154.5,30.0,14000,2021-06-02 04:12:20.148967
15.0,345.2,5064.2,3977.7,0.0,0.6312514143,0.0465972673,16343934.7,30.0,14000,2021-06-02 04:12:20.581955
15.0,353.8,5357.5,4207.1,0.0,0.6546020203,0.0565478371,16954303.6,30.0,14000,2021-06-02 04:12:21.653192
15.0,358.5,5658.7,4452.5,0.0,0.6616524402,0.0568677104,17047000.7,30.0,14000,2021-06-02 04:12:22.762515
15.0,420.7,9373.7,7434.5,0.0,0.9224795217,0.1122672345,54002411.7,30.0,14000,2021-06-02 04:12:23.843456
15.0,429.9,9466.4,7507.5,0.0,0.9416170483,0.1122672345,55344663.9,30.0,14000,2021-06-02 04:12:24.914097
15.0,427.9,9641.8,7646.4,0.0,0.9362040591,0.1122672345,55189881.4,30.0,14000,2021-06-02 04:12:25.994955
15.0,435.5,9756.3,7736.8,0.0,0.9517200642,0.1105752915,56178864.1,30.0,14000,2021-06-02 04:12:27.070571
15.0,445.8,9923.0,7871.3,0.0,0.9859288485,0.1114471800,57783351.4,30.0,14000,2021-06-02 04:12:28.154631
15.0,506.8,11311.3,8993.2,0.0,1.1151182899,0.1145450175,105432070.0,30.0,14000,2021-06-02 04:12:29.239626
15.0,518.9,11354.4,9027.9,0.0,1.1444163227,0.1141976201,108851515.2,30.0,14000,2021-06-02 04:12:30.320765
15.0,532.5,11658.2,9287.8,0.0,1.1915612228,0.1202987348,115565647.0,30.0,14000,2021-06-02 04:12:31.392455
15.0,534.0,12069.5,9617.7,0.0,1.1957485921,0.1199484451,117954572.1,30.0,14000,2021-06-02 04:12:32.486961
15.0,549.4,11904.3,9500.6,0.0,1.2274984511,0.1157413880,143455280.8,30.0,14000,2021-06-02 04:12:33.559955
15.0,547.3,11977.2,9558.6,0.0,1.2194032831,0.1155183356,145932928.1,30.0,14000,2021-06-02 04:12:34.644454
15.0,577.1,12118.1,9672.8,0.0,1.2823957699,0.1244816081,152172299.5,30.0,14000,2021-06-02 04:12:35.719456
15.0,575.6,12287.0,9809.3,0.0,1.2908808725,0.1278035674,152146591.6,30.0,14000,2021-06-02 04:12:36.805955
15.0,579.8,12303.7,9823.0,0.0,1.2911438250,0.1318248502,153270528.9,30.0,14000,2021-06-02 04:12:37.948883
15.0,582.5,12694.3,10126.8,0.0,1.2915588973,0.1371680714,153419442.9,30.0,14000,2021-06-02 04:12:38.545645
15.0,610.9,11340.9,9064.5,0.0,1.3039428834,0.1646390436,179988151.8,30.0,14000,2021-06-02 04:12:39.685755
15.0,0.0,0.1,0.1,0.0,0.0009977576,0.0000000000,1168.3,30.0,15000,2021-06-02 04:13:39.827456
15.0,0.0,0.0,0.0,0.0,0.0009477274,0.0000000000,1168.3,30.0,15000,2021-06-02 04:13:40.983456
15.0,0.0,0.0,0.0,0.0,0.0009360009,0.0000000000,1168.3,30.0,15000,2021-06-02 04:13:42.057071
15.0,0.0,0.0,0.0,0.0,0.0009235471,0.0000000000,1168.3,30.0,15000,2021-06-02 04:13:43.352955
15.0,0.0,0.0,0.0,0.0,0.0009123934,0.0000000000,653367.3,30.0,15000,2021-06-02 04:13:44.673455
15.0,32.8,229.5,129.7,0.0,0.0147490786,0.0000000000,653367.3,30.0,15000,2021-06-02 04:13:45.098572
15.0,32.8,229.5,129.7,0.0,0.0147402980,0.0000000000,653367.3,30.0,15000,2021-06-02 04:13:46.296605
15.0,32.8,262.7,152.4,0.0,0.0149631407,0.0000000000,656719.8,30.0,15000,2021-06-02 04:13:47.556456
15.0,127.5,781.5,534.8,0.0,0.0828961002,0.0246567818,5380425.9,30.0,15000,2021-06-02 04:13:48.628157
15.0,134.7,809.9,555.4,0.0,0.0872302196,0.0246567818,5732898.0,30.0,15000,2021-06-02 04:13:49.720455
15.0,135.0,809.9,555.4,0.0,0.0872279916,0.0246567818,5732895.2,30.0,15000,2021-06-02 04:13:50.010967
15.0,136.1,809.9,555.4,0.0,0.0872161400,0.0246567818,5733013.9,30.0,15000,2021-06-02 04:13:51.108110
15.0,140.2,809.9,555.4,0.0,0.0891306079,0.0246567818,5872774.6,30.0,15000,2021-06-02 04:13:52.196957
15.0,141.0,809.9,555.4,0.0,0.0899327957,0.0246567818,5890963.1,30.0,15000,2021-06-02 04:13:53.003573
15.0,266.8,2086.6,1538.2,0.0,0.2464947734,0.0622225843,13109335.8,30.0,15000,2021-06-02 04:13:54.094457
15.0,276.9,2214.8,1630.6,0.0,0.2559648646,0.0635293025,13453944.4,30.0,15000,2021-06-02 04:13:55.165956
15.0,285.3,2234.6,1641.0,0.0,0.2604088894,0.0707308262,13661253.9,30.0,15000,2021-06-02 04:13:55.936455
15.0,287.0,2269.3,1666.2,0.0,0.2671277607,0.0707308262,14017494.8,30.0,15000,2021-06-02 04:13:57.262455
15.0,293.9,2343.4,1723.4,0.0,0.2751916902,0.0707308262,14544941.3,30.0,15000,2021-06-02 04:13:58.463955
15.0,391.8,4064.8,3058.2,0.0,0.5091606857,0.1513099245,29678623.6,30.0,15000,2021-06-02 04:13:59.533456
15.0,408.6,4190.5,3149.3,0.0,0.5249777454,0.1522308371,30695231.2,30.0,15000,2021-06-02 04:14:00.610982
15.0,409.6,4274.1,3213.9,0.0,0.5235900281,0.1522308371,30562088.5,30.0,15000,2021-06-02 04:14:00.864119
15.0,410.6,4280.3,3218.7,0.0,0.5341196275,0.1485095598,31435800.0,30.0,15000,2021-06-02 04:14:01.946456
15.0,417.3,4286.7,3206.9,0.0,0.5478332217,0.1480390305,31807886.6,30.0,15000,2021-06-02 04:14:03.023956
15.0,477.0,6408.7,4930.9,0.0,0.6176446145,0.2465542248,53073775.1,30.0,15000,2021-06-02 04:14:04.123455
15.0,483.3,6494.9,4997.7,0.0,0.6217014621,0.2510593307,53303501.0,30.0,15000,2021-06-02 04:14:04.381456
15.0,489.4,6595.7,5078.0,0.0,0.6302925262,0.2513963183,53748063.0,30.0,15000,2021-06-02 04:14:05.480517
15.0,498.8,6975.5,5369.8,0.0,0.6350203910,0.2517277714,53913978.9,30.0,15000,2021-06-02 04:14:06.555782
15.0,499.9,7089.3,5456.5,0.0,0.6361274865,0.2623097213,54068268.6,30.0,15000,2021-06-02 04:14:07.645957
15.0,558.2,7622.1,5880.5,0.0,0.7461869295,0.3662676055,90722436.4,30.0,15000,2021-06-02 04:14:08.721956
15.0,572.0,8097.4,6247.1,0.0,0.7664252772,0.3747508173,91630445.1,30.0,15000,2021-06-02 04:14:09.802955
15.0,584.0,8662.9,6743.6,0.0,0.7853173665,0.3876633646,95649418.7,30.0,15000,2021-06-02 04:14:11.155957
15.0,596.4,8760.5,6800.4,0.0,0.8022962905,0.3789884256,99361360.5,30.0,15000,2021-06-02 04:14:11.885069
15.0,602.3,8780.9,6766.2,0.0,0.8215703528,0.3868757914,101136689.3,30.0,15000,2021-06-02 04:14:12.351955
15.0,607.6,8743.3,6739.4,0.0,0.8259731523,0.3998891337,101182943.5,30.0,15000,2021-06-02 04:14:12.691455
15.0,610.4,8857.4,6903.2,0.0,0.8330706782,0.4077437018,102914606.1,30.0,15000,2021-06-02 04:14:13.241754
15.0,0.0,0.0,0.0,0.0,0.0011745134,0.0000000000,3131398.8,30.0,16000,2021-06-02 04:15:13.386042
15.0,0.0,0.0,0.0,0.0,0.0012093724,0.0000000000,0.0,30.0,16000,2021-06-02 04:15:14.486232
15.0,0.0,0.0,0.0,0.0,0.0012160654,0.0000000000,0.0,30.0,16000,2021-06-02 04:15:15.565455
15.0,0.0,0.0,0.0,0.0,0.0012226778,0.0000000000,0.0,30.0,16000,2021-06-02 04:15:16.649461
15.0,0.0,0.0,0.0,0.0,0.0011891148,0.0000000000,0.0,30.0,16000,2021-06-02 04:15:17.958456
15.0,0.0,0.0,0.0,0.0,0.0011697812,0.0000000000,0.0,30.0,16000,2021-06-02 04:15:19.156456
15.0,58.8,567.7,341.0,26.3,0.0322280884,0.0000000000,1042834.1,30.0,16000,2021-06-02 04:15:19.539956
15.0,59.0,569.9,342.1,26.3,0.0322783186,0.0000000000,1044218.5,30.0,16000,2021-06-02 04:15:20.657455
15.0,59.2,597.2,355.8,26.3,0.0327890622,0.0000000000,1055592.2,30.0,16000,2021-06-02 04:15:21.871489
15.0,60.5,597.2,355.8,26.3,0.0327675771,0.0000000000,1055592.2,30.0,16000,2021-06-02 04:15:23.149091
15.0,168.0,876.6,561.3,26.3,0.1120229075,0.0000000000,7180716.6,30.0,16000,2021-06-02 04:15:24.223956
15.0,168.7,891.8,568.9,26.3,0.1129357607,0.0000000000,7210923.8,30.0,16000,2021-06-02 04:15:25.292455
15.0,172.2,891.8,568.9,26.3,0.1155944916,0.0000000000,7388494.5,30.0,16000,2021-06-02 04:15:25.623609
15.0,173.1,891.8,568.9,26.3,0.1173752921,0.0000000000,7504940.2,30.0,16000,2021-06-02 04:15:26.705059
15.0,177.1,981.3,627.0,26.3,0.1197571236,0.0000000000,7620863.6,30.0,16000,2021-06-02 04:15:27.791119
15.0,312.9,1961.2,1355.6,26.3,0.2677228033,0.0000000000,14655473.4,30.0,16000,2021-06-02 04:15:28.881956
15.0,313.1,1962.4,1356.5,26.3,0.2697237143,0.0000000000,14713366.9,30.0,16000,2021-06-02 04:15:29.047956
15.0,321.9,2022.4,1401.1,26.3,0.2745870245,0.0000000000,14971702.9,30.0,16000,2021-06-02 04:15:30.129456
15.0,330.8,2076.4,1441.0,26.3,0.2873302065,0.0000000000,15903108.2,30.0,16000,2021-06-02 04:15:31.225459
15.0,328.3,2147.9,1492.9,26.3,0.2872313404,0.0000000000,15917262.2,30.0,16000,2021-06-02 04:15:31.651956
15.0,340.3,2159.9,1501.7,26.3,0.2962200638,0.0000000000,16318937.0,30.0,16000,2021-06-02 04:15:32.741989
15.0,386.7,4366.5,3205.5,26.3,0.3911532028,0.0000000000,33351474.9,30.0,16000,2021-06-02 04:15:33.959455
15.0,387.7,4585.3,3369.7,26.3,0.4037783480,0.0000000000,34978127.5,30.0,16000,2021-06-02 04:15:35.448697
15.0,393.3,4744.7,3486.1,26.3,0.4133339132,0.0000000000,36086713.6,30.0,16000,2021-06-02 04:15:36.526191
15.0,397.0,4829.9,3550.7,26.3,0.4193472952,0.0000000000,36353260.8,30.0,16000,2021-06-02 04:15:37.611956
15.0,400.7,4833.2,3553.1,26.3,0.4250963243,0.0000000000,36643785.0,30.0,16000,2021-06-02 04:15:37.760957
15.0,439.4,6514.3,4877.4,200.6,0.5746892967,0.0535679565,63306211.8,30.0,16000,2021-06-02 04:15:38.841956
15.0,449.6,6810.1,5100.7,203.6,0.5853723413,0.0535679565,64398216.6,30.0,16000,2021-06-02 04:15:40.073955
15.0,454.1,7059.2,5283.0,206.3,0.6019698581,0.0535679565,65346818.9,30.0,16000,2021-06-02 04:15:41.164956
15.0,459.0,7076.5,5295.9,207.2,0.6018820075,0.0535679565,65995800.8,30.0,16000,2021-06-02 04:15:41.532456
15.0,455.9,7125.3,5332.4,209.8,0.6013908508,0.0535679565,65990544.6,30.0,16000,2021-06-02 04:15:42.622961
15.0,510.3,7977.2,5994.3,212.5,0.6847504161,0.1457538211,80506513.2,30.0,16000,2021-06-02 04:15:43.703109
15.0,518.5,8033.9,6037.3,215.1,0.6993535585,0.1495974345,81872010.1,30.0,16000,2021-06-02 04:15:44.792955
15.0,532.8,8002.7,6014.3,239.5,0.7295045894,0.1527630606,85137257.4,30.0,16000,2021-06-02 04:15:45.871482
15.0,541.7,8110.7,6095.7,239.5,0.7311172095,0.1530643571,84558355.8,30.0,16000,2021-06-02 04:15:46.315456
15.0,550.8,8133.3,6113.8,239.5,0.7607148725,0.1672124618,88149003.5,30.0,16000,2021-06-02 04:15:47.397176
15.0,571.6,8412.2,6342.4,239.5,0.7854833426,0.1715086671,132667000.1,30.0,16000,2021-06-02 04:15:48.481115
15.0,646.0,8972.5,6781.3,239.5,0.8884778205,0.3025326669,132680460.7,30.0,16000,2021-06-02 04:15:49.561455
15.0,655.2,9105.2,6879.7,239.5,0.9116046462,0.3103096708,135529363.4,30.0,16000,2021-06-02 04:15:50.951718
15.0,658.7,9238.9,6982.3,239.5,0.9092636866,0.3127272109,134500608.1,30.0,16000,2021-06-02 04:15:51.664955
15.0,661.5,9235.7,6980.3,239.5,0.9180448132,0.3140804526,135961949.0,30.0,16000,2021-06-02 04:15:52.097136
15.0,667.7,9108.7,6886.3,239.5,0.9198500546,0.3112305545,137405194.1,30.0,16000,2021-06-02 04:15:53.129519
15.0,0.0,0.1,0.1,0.0,0.0015508413,0.0000000000,6873981.9,30.0,17000,2021-06-02 04:16:53.252456
15.0,0.0,0.0,0.0,0.0,0.0015340546,0.0000000000,6873981.9,30.0,17000,2021-06-02 04:16:54.444961
15.0,0.0,0.0,0.0,0.0,0.0015313181,0.0000000000,3888812.6,30.0,17000,2021-06-02 04:16:55.533956
15.0,0.0,0.0,0.0,0.0,0.0015050057,0.0000000000,3888812.6,30.0,17000,2021-06-02 04:16:56.613109
15.0,0.0,0.0,0.0,0.0,0.0014695879,0.0000000000,3888812.6,30.0,17000,2021-06-02 04:16:58.159098
15.0,66.9,258.3,135.0,0.0,0.0379034406,0.0000000000,896021.3,30.0,17000,2021-06-02 04:16:59.865545
15.0,68.8,258.3,135.0,0.0,0.0379592798,0.0000000000,897258.8,30.0,17000,2021-06-02 04:17:00.969454
15.0,68.9,258.3,135.0,0.0,0.0379693666,0.0000000000,898640.8,30.0,17000,2021-06-02 04:17:02.166766
15.0,72.6,258.3,135.0,0.0,0.0391314648,0.0000000000,940967.5,30.0,17000,2021-06-02 04:17:03.646083
15.0,224.9,1355.3,905.1,52.2,0.1282825403,0.0017995813,8708484.4,30.0,17000,2021-06-02 04:17:04.720754
15.0,228.2,1382.7,919.7,52.2,0.1304493515,0.0017995813,8833353.6,30.0,17000,2021-06-02 04:17:05.832455
15.0,229.6,1453.6,961.9,71.3,0.1313073458,0.0017995813,8870979.3,30.0,17000,2021-06-02 04:17:06.881109
15.0,237.4,1453.6,961.9,71.3,0.1348808992,0.0017995813,8960818.0,30.0,17000,2021-06-02 04:17:07.957454
15.0,361.3,2454.5,1703.9,71.3,0.2546203665,0.0160892371,16287910.3,30.0,17000,2021-06-02 04:17:09.052455
15.0,376.3,2546.3,1769.4,71.3,0.2623418153,0.0160892371,16908416.4,30.0,17000,2021-06-02 04:17:10.126167
15.0,380.7,2596.2,1806.1,71.3,0.2672457161,0.0160892371,17246039.0,30.0,17000,2021-06-02 04:17:10.548455
15.0,391.8,2644.6,1841.6,71.3,0.2757445084,0.0170939669,17921512.2,30.0,17000,2021-06-02 04:17:11.636456
15.0,393.2,2695.7,1879.8,71.3,0.2742623102,0.0170939669,17888066.4,30.0,17000,2021-06-02 04:17:12.709651
15.0,437.1,3676.5,2636.5,131.1,0.3570619087,0.0339503816,23298591.8,30.0,17000,2021-06-02 04:17:13.775957
15.0,437.5,3677.1,2637.0,131.1,0.3570085698,0.0339503816,23297158.6,30.0,17000,2021-06-02 04:17:13.973455
15.0,453.6,3710.9,2664.7,131.1,0.3677174599,0.0344276599,25002055.9,30.0,17000,2021-06-02 04:17:15.051456
15.0,459.2,4007.0,2879.6,131.1,0.3787007292,0.0344276599,25435320.7,30.0,17000,2021-06-02 04:17:16.365550
15.0,471.4,4034.2,2899.6,131.1,0.3937518509,0.0351083294,26066907.0,30.0,17000,2021-06-02 04:17:17.767190
15.0,536.5,6359.5,4638.6,141.7,0.5212599563,0.0555072900,54382657.2,30.0,17000,2021-06-02 04:17:18.895147
15.0,540.1,6450.8,4704.8,141.7,0.5352278086,0.0590412065,55867005.7,30.0,17000,2021-06-02 04:17:19.714655
15.0,549.5,6893.8,5026.5,141.7,0.5441098665,0.0593135882,56301547.2,30.0,17000,2021-06-02 04:17:20.788195
15.0,557.1,6993.2,5097.5,197.2,0.5558746039,0.0595885038,56588428.5,30.0,17000,2021-06-02 04:17:21.876969
15.0,583.6,7153.2,5212.3,200.2,0.5895957390,0.0670659172,59636202.2,30.0,17000,2021-06-02 04:17:23.148955
15.0,639.2,7825.7,5713.2,289.9,0.7000813421,0.1554173242,69544949.6,30.0,17000,2021-06-02 04:17:24.225617
15.0,640.3,7913.2,5777.6,290.3,0.7040684372,0.1553729069,70486834.1,30.0,17000,2021-06-02 04:17:24.372955
15.0,648.6,8176.8,5970.5,293.2,0.7117611871,0.1554046694,72047098.1,30.0,17000,2021-06-02 04:17:25.559454
15.0,656.7,8201.5,5988.6,296.5,0.7106529422,0.1550954337,72077964.3,30.0,17000,2021-06-02 04:17:26.641757
15.0,673.9,8351.1,6098.5,299.5,0.7269264397,0.1526793564,76684149.7,30.0,17000,2021-06-02 04:17:27.720958
15.0,677.8,8456.3,6173.8,301.2,0.7296391338,0.1549964045,76201749.4,30.0,17000,2021-06-02 04:17:28.370248
15.0,720.6,8946.3,6577.0,304.4,0.8041104143,0.2610438039,83224912.8,30.0,17000,2021-06-02 04:17:29.485763
15.0,713.9,9083.8,6679.2,307.4,0.8038602839,0.2651943239,84109355.7,30.0,17000,2021-06-02 04:17:30.574956
15.0,727.9,9318.1,6870.8,310.4,0.8145833746,0.2653702822,87337522.2,30.0,17000,2021-06-02 04:17:31.651956
15.0,739.5,9581.5,7069.5,289.9,0.8388122650,0.2784868969,87276790.3,30.0,17000,2021-06-02 04:17:32.954469
15.0,779.1,10276.7,7601.6,337.8,0.9508266551,0.4074036161,116047412.0,30.0,17000,2021-06-02 04:17:34.042293
15.0,786.5,10330.6,7642.8,365.9,1.0023633612,0.4338103367,118820226.5,30.0,17000,2021-06-02 04:17:35.145454
15.0,808.9,10476.0,7750.6,365.9,1.0234517211,0.4470246057,121945603.7,30.0,17000,2021-06-02 04:17:36.447567
15.0,808.4,10471.1,7747.2,365.9,1.0159690282,0.4444893862,120935741.4,30.0,17000,2021-06-02 04:17:36.649108
15.0,811.9,10856.8,8051.8,380.5,1.0348832623,0.4489998966,126044861.3,30.0,17000,2021-06-02 04:17:37.733456
15.0,834.2,11207.4,8388.4,356.5,1.0634687328,0.4407519494,155185337.2,30.0,17000,2021-06-02 04:17:38.810210
15.0,851.6,11147.9,8343.4,360.2,1.0894009259,0.4527371131,160426432.9,30.0,17000,2021-06-02 04:17:39.901249
15.0,846.0,10973.9,8224.0,390.0,1.1030183970,0.4606953689,164016593.3,30.0,17000,2021-06-02 04:17:40.981457
15.0,845.9,11040.8,8276.5,390.0,1.0925391406,0.4625968681,162949655.5,30.0,17000,2021-06-02 04:17:42.071110
15.0,845.1,10900.9,8201.5,390.0,1.1149896060,0.4879413679,167468782.3,30.0,17000,2021-06-02 04:17:43.148518
15.0,864.6,10582.1,8035.0,390.0,1.1522439246,0.4493672830,204485706.4,30.0,17000,2021-06-02 04:17:44.218957
15.0,868.5,10642.3,8113.9,390.0,1.1462543553,0.4445800674,204229275.7,30.0,17000,2021-06-02 04:17:45.304030
15.0,862.9,10518.7,8031.5,390.0,1.1441620200,0.4449607951,203649573.5,30.0,17000,2021-06-02 04:17:46.385691
15.0,815.0,10254.1,7862.6,362.5,1.1316048512,0.4516411871,205958819.8,30.0,17000,2021-06-02 04:17:47.293955
15.0,800.4,9863.8,7586.0,359.1,1.1363020098,0.4759095047,212409203.5,30.0,17000,2021-06-02 04:17:48.461982
15.0,812.7,9128.6,7084.6,290.7,1.0907633403,0.4524539051,249536132.4,30.0,17000,2021-06-02 04:17:49.394516
15.0,0.0,0.1,0.1,0.0,0.0011531967,0.0000000000,7012890.1,30.0,18000,2021-06-02 04:18:49.521458
15.0,0.0,0.0,0.0,0.0,0.0011132602,0.0000000000,7012890.1,30.0,18000,2021-06-02 04:18:50.602956
15.0,0.0,0.0,0.0,0.0,0.0010591690,0.0000000000,3417125.8,30.0,18000,2021-06-02 04:18:51.701957
15.0,0.0,0.0,0.0,0.0,0.0010361684,0.0000000000,0.0,30.0,18000,2021-06-02 04:18:52.788581
15.0,42.9,85.8,42.9,0.0,0.0239889917,0.0000000000,410329.1,30.0,18000,2021-06-02 04:18:53.888456
15.0,44.7,85.8,47.4,0.0,0.0246034298,0.0000000000,422448.5,30.0,18000,2021-06-02 04:18:55.159142
15.0,45.6,94.6,47.4,0.0,0.0250216584,0.0000000000,428719.1,30.0,18000,2021-06-02 04:18:56.462705
15.0,45.6,94.6,47.4,0.0,0.0251103867,0.0000000000,430514.7,30.0,18000,2021-06-02 04:18:57.559688
15.0,118.5,390.7,211.1,0.0,0.0652313714,0.0193982664,2533904.5,30.0,18000,2021-06-02 04:18:58.703157
15.0,119.2,390.7,211.1,0.0,0.0666692946,0.0212576793,2624587.3,30.0,18000,2021-06-02 04:18:59.729581
15.0,122.8,408.6,220.6,0.0,0.0669006782,0.0215785407,2655060.1,30.0,18000,2021-06-02 04:19:00.959549
15.0,124.6,408.6,220.6,0.0,0.0675709014,0.0218707770,2669350.9,30.0,18000,2021-06-02 04:19:02.154484
15.0,128.6,408.6,220.6,0.0,0.0697383439,0.0221713405,2717078.3,30.0,18000,2021-06-02 04:19:03.247455
15.0,244.5,1999.0,1312.3,227.6,0.1741350406,0.1715343229,9717303.3,30.0,18000,2021-06-02 04:19:04.333456
15.0,245.0,2040.4,1383.0,227.6,0.1741500387,0.1715343229,9717843.7,30.0,18000,2021-06-02 04:19:04.606636
15.0,260.5,2114.0,1388.9,227.6,0.1824410000,0.1734626788,10125206.7,30.0,18000,2021-06-02 04:19:05.677701
15.0,270.0,2128.4,1396.1,227.6,0.1895878840,0.1805560410,10517969.7,30.0,18000,2021-06-02 04:19:06.763956
15.0,275.8,2145.3,1404.5,227.6,0.1995063591,0.1891291706,11121470.2,30.0,18000,2021-06-02 04:19:07.854955
15.0,277.0,2145.3,1404.5,227.6,0.2012888499,0.1891291706,11150035.5,30.0,18000,2021-06-02 04:19:08.377116
15.0,373.0,2793.5,1877.6,227.6,0.3582776946,0.3411142049,18683687.7,30.0,18000,2021-06-02 04:19:09.464122
15.0,380.6,2793.5,1877.6,227.6,0.3634003067,0.3494081327,18969691.4,30.0,18000,2021-06-02 04:19:10.553955
15.0,388.4,2810.2,1885.9,227.6,0.3711480436,0.3601984493,19316961.1,30.0,18000,2021-06-02 04:19:11.634956
15.0,396.4,3029.3,2038.5,227.6,0.3822521435,0.3739886028,19918131.8,30.0,18000,2021-06-02 04:19:12.499957
15.0,431.5,4590.2,3221.1,458.6,0.4985505024,0.4800841354,25953277.9,30.0,18000,2021-06-02 04:19:13.593000
15.0,429.3,4699.1,3303.6,458.6,0.5022300293,0.4823160864,25966653.3,30.0,18000,2021-06-02 04:19:14.946477
15.0,437.3,5134.7,3649.9,458.6,0.5147918286,0.5011808704,26294050.5,30.0,18000,2021-06-02 04:19:16.154161
15.0,439.6,5154.3,3631.8,540.3,0.5174705160,0.5024915703,26455465.3,30.0,18000,2021-06-02 04:19:17.449069
15.0,444.4,5184.8,3651.2,544.7,0.5205514703,0.5125571337,26702661.9,30.0,18000,2021-06-02 04:19:17.825457
15.0,517.8,7306.8,5263.8,553.7,0.6364300025,0.5336398156,58563156.2,30.0,18000,2021-06-02 04:19:18.913053
15.0,523.2,7330.8,5281.4,640.4,0.6545450783,0.5535962346,60008368.0,30.0,18000,2021-06-02 04:19:19.981993
15.0,537.5,7754.9,5585.0,656.2,0.6680468608,0.5557908211,60391334.8,30.0,18000,2021-06-02 04:19:21.071956
15.0,540.4,7924.2,5708.4,729.6,0.6724227573,0.5575692612,61768040.2,30.0,18000,2021-06-02 04:19:22.017457
